idx,x0,mB,x1,c,MnoDisp,Mabs,t0,z,model
177,0.004416729810263405,16.389852362548716,-1.1062461209451917,-0.049428845812273414,-19.3002826900724,-19.121082795566586,2458413.90829725,0.027993899337238306,SALT2
178,0.004088591097387234,16.473681288474275,-1.8794043469042843,-0.09944824201832253,-19.349051423128916,-19.066552747808792,2458128.9501626315,0.028366384559832317,SALT2
179,0.010606645442429697,15.43548678196962,1.7897069425770487,-0.1355999146291584,-19.976207103981714,-20.007450970280782,2458457.3388156393,0.027147815218471167,SALT2
180,0.007804961836578819,15.771596686591272,-1.6420518491473157,-0.09813768101893489,-19.378166921837813,-19.600018593405803,2458412.7952735745,0.026287320570756792,SALT2
181,0.00926207946831931,15.583594813102046,-0.2614249357579858,-0.1964358441169912,-19.880012623677118,-19.96698858195115,2458325.8923371257,0.028499116903364784,SALT2
182,0.004731662486903023,16.31458731213647,-0.0766928986741543,-0.006445300463213279,-19.309494792339645,-19.22482683244011,2458196.769430394,0.02835589525072916,SALT2
183,0.005073028951245624,16.238471959931623,0.4246262952198212,0.04451208565878533,-19.21972424444785,-19.24176333641548,2458195.6852294304,0.02760874919378171,SALT2
184,0.007223788861747864,15.85242187831141,2.3187605102249687,0.014295149895454523,-19.579753995909666,-19.702125490987576,2458239.2572583896,0.028550116668264264,SALT2
185,0.0062146832078222155,16.01816472941684,0.4848329609694802,-0.017913283534140133,-19.424106411549396,-19.43930813361088,2458189.89274099,0.027326539596094275,SALT2
186,0.005647821722865402,16.12253156380927,-1.2890799172247889,-0.11072752817631237,-19.467102522533974,-19.426544147634953,2458418.827347453,0.028479742775648072,SALT2
187,0.004558163325918472,16.354442150928488,0.25820202567220474,0.09040073315150159,-19.052380382231547,-19.170291151677393,2458229.213639304,0.028168717853587818,SALT2
188,0.0044440876881115445,16.382093761444484,0.38784834760144554,0.06366366526910457,-19.154458523384484,-19.122671770009358,2458214.4503034563,0.027916076570261905,SALT2
189,0.002826438154644513,16.872838384848553,-0.5805385216271576,0.16318334036720508,-18.70649210155954,-18.704320934629106,2458384.456290208,0.028842753094142404,SALT2
190,0.0049940802105080005,16.256140393506392,-0.36572370724217773,-0.026269689317656594,-19.33125923575422,-19.320701654241972,2458181.9944831356,0.028838626802896335,SALT2
191,0.004923201487720475,16.271528324558506,-0.12315732316394716,0.0036096154092521942,-19.271427391987405,-19.28220658802081,2458294.4734717254,0.02853965646522917,SALT2
192,0.004469999790555374,16.370494434499438,2.876064623733654,0.15038397272022203,-19.230593756953937,-19.28207272149258,2458307.357726325,0.029840061337487275,SALT2
193,0.004176393924184019,16.448992124683443,0.9455308738088122,0.07436645817210079,-19.19893801013101,-19.135043707869336,2458191.2754317583,0.02893232819774492,SALT2
194,0.006488369949371228,15.969898861522474,-0.07133971657109131,-0.19653239369315262,-19.906927623482854,-19.781732485561996,2458350.8249551402,0.031201707200359276,SALT2
195,0.00287832194586829,16.85335234168063,-0.8053263779105407,0.1547532577596147,-18.701483830985094,-18.735623872725203,2458494.746956751,0.02899685103456034,SALT2
196,0.003497585691153598,16.641443215958425,0.37528927325597267,0.12926441595272367,-18.946779496580238,-19.008241658673914,2458488.2792214067,0.02980132810560665,SALT2
197,0.003179493782575142,16.745167209670214,0.4426142124227036,0.11015921688679407,-19.016176207931533,-18.890438823205983,2458116.8387709935,0.029612837759674892,SALT2
198,0.005799500303906182,16.092641120391626,0.808488031090858,-0.08457235783436762,-19.6786609555948,-19.681133808968426,2458245.123586748,0.03151428963329646,SALT2
199,0.0037914126021692564,16.55577387429113,-1.3393765954397914,0.017916291631873412,-19.05624803720598,-19.070030289798233,2458168.310791204,0.029482298481317466,SALT2
200,0.006585603377763185,15.954018031671799,1.152779240466458,-0.1127438279200931,-19.815291969506475,-19.682341311787777,2458449.3645560746,0.029622893593412646,SALT2
201,0.002179633832261446,17.15536848121118,-2.0009270685104497,0.1772420912378505,-18.463507286012923,-18.495889708886466,2458417.4031146234,0.02982246483033075,SALT2
202,0.004522726853551263,16.36365390834369,-0.14253097211985383,-0.0188315407604302,-19.33915787035021,-19.23336617681314,2458467.435608722,0.02910220818398017,SALT2
203,0.004076890872466584,16.476369737321615,-0.19309493615632692,-0.01364238431242678,-19.315790153294824,-19.212791287997497,2458482.406933208,0.030336131687494255,SALT2
204,0.004177335741515585,16.450155478723975,-0.7394574313665939,0.03931774126097306,-19.073057569790482,-19.14462897275678,2458181.890801492,0.029072888679188467,SALT2
205,0.004232689590180777,16.435222964351773,0.3308123014813474,0.032884767601013665,-19.243088436707808,-19.265729281888376,2458312.818428329,0.030497688278370624,SALT2
206,0.003330170048974214,16.697025108096,-2.3395597524684746,-0.034566336186226794,-19.08096536394298,-18.89745209611533,2458334.9533899664,0.02906886150853301,SALT2
207,0.004127103237913264,16.462716998867126,0.2957150108066322,0.020687580989359845,-19.27646178478733,-19.285870000069874,2458294.1266604806,0.031158970624448622,SALT2
208,0.006228499077814242,16.012753190295822,2.5215028899578695,-0.0569239038064554,-19.831694538642566,-19.753243090372205,2458171.6521970746,0.031404137375544296,SALT2
209,0.008173757946390728,15.717940614812811,-1.995792834791996,-0.29243227297801394,-19.938533908007106,-19.938269033563373,2458431.9964147597,0.029889081122760824,SALT2
210,0.006497702446446496,15.969291269574562,0.7682238871715531,-0.07995153512144097,-19.65851921295022,-19.730155118180157,2458362.0362668275,0.03047700903592047,SALT2
211,0.00439740942189924,16.393402521523697,0.6490352746604807,0.05594305215957179,-19.21525969772357,-19.267102411900503,2458433.808050786,0.029946987382555964,SALT2
212,0.0042192474272120285,16.4381436095818,0.9082467040366577,0.044538121006814944,-19.28734937672474,-19.300328223296415,2458135.612649806,0.03101738486288817,SALT2
213,0.004992551574716015,16.256477590104417,-0.33974980619333556,-0.011018887964078334,-19.287023316452174,-19.34413802615729,2458281.2526298617,0.029149423021465334,SALT2
214,0.004226116645954746,16.437579406659495,-0.6363296334574798,-0.026844921952485036,-19.295180061324803,-19.329775412597165,2458113.1147455224,0.031423348242585365,SALT2
215,0.002828753174297642,16.872524286250112,-0.21712339201630168,0.11035389100798094,-18.923201861243665,-18.87705801180556,2458130.8126584287,0.031172936332117863,SALT2
216,0.004913407309810998,16.271861669075648,1.5410788770987571,0.07683081715373313,-19.27457910774826,-19.41380516831537,2458368.9573759506,0.03028841748240456,SALT2
217,0.007692312932507776,15.784582095523676,0.5085518769129541,-0.20051735470494383,-20.000621239186632,-19.921655829898725,2458377.010543511,0.030570382806586416,SALT2
218,0.0033410768912094267,16.692394570852045,-0.6421436854860006,0.075846069402905,-18.97201907217624,-19.04507050906514,2458174.953933113,0.03100332746847989,SALT2
219,0.004421313392367716,16.387316063512586,0.8366833969634606,0.06153310032601289,-19.22398327365153,-19.289946628177493,2458119.9864435433,0.03017395703486798,SALT2
220,0.0056183717437336645,16.127087506595966,1.1053856098583044,0.026645233045517854,-19.371114598850284,-19.514694517035732,2458206.0598994875,0.029695378937598303,SALT2
221,0.0032795202946670258,16.71189779874674,-0.18229474831526124,0.1157676806448313,-18.91108398569174,-18.904691866621903,2458317.7715760553,0.029360095865922253,SALT2
222,0.005407888082381354,16.16909178877797,-0.19415327339932342,-0.10743489208560733,-19.610056667980817,-19.554950725701566,2458151.61914972,0.03081650157050071,SALT2
223,0.005287873482317722,16.19407671067083,-0.4116782936583912,-0.03650452391760697,-19.356952739465193,-19.522495906013642,2458116.4196452238,0.030713007388079794,SALT2
224,0.004207156833769732,16.440253758585783,1.7559904753224977,0.04855600515193028,-19.393421366373243,-19.244271629790813,2458390.6526941056,0.030272846576789438,SALT2
225,0.005742017676691097,16.103132111629538,1.2867739046393991,-0.06291478902657709,-19.67763786940394,-19.656173897582274,2458464.9278881983,0.03130969889734829,SALT2
226,0.005037656468969139,16.246740357188866,-0.48918727249594685,0.02843928669219117,-19.14224286092378,-19.387971360649022,2458157.7717758864,0.02960090401934131,SALT2
227,0.005041221360618593,16.243649490963907,1.9284108334897216,0.0428194157097263,-19.435567370775733,-19.39598118007465,2458413.9862812795,0.02966660088914239,SALT2
228,0.008356825674140806,15.693841661392716,2.3280223845802794,-0.09193897301005705,-19.914519570119808,-19.94619360949254,2458171.788002085,0.029672011022719765,SALT2
229,0.0037098373860896274,16.578374404458852,-0.1728650635861028,0.08453083345547366,-19.010456604881213,-19.071696821460538,2458200.545942225,0.029806517186778632,SALT2
230,0.003494352078952441,16.643417937967506,0.123298866780427,0.04904690300298851,-19.16330361282288,-19.0735386086139,2458445.8329580068,0.03071831836800539,SALT2
231,0.006211146597016488,16.01885584532036,-2.142467579340673,-0.1721028961182338,-19.54028552980744,-19.58822501767268,2458365.994121352,0.029234510528920264,SALT2
232,0.002504660536070529,17.005581322728375,-1.0834584141526615,0.06057882533888485,-18.95815888927987,-18.701364975126644,2458233.1199726975,0.030580138012726514,SALT2
233,0.004266033249715706,16.426287810087256,0.7763332225407006,0.045022379685706854,-19.267361401322265,-19.290951292820576,2458473.1479738518,0.030722227601126643,SALT2
234,0.004812238412976537,16.29591555247593,0.40441388229455205,-0.004688253876155711,-19.37133437243849,-19.286965061905722,2458284.212639939,0.028917261019011754,SALT2
235,0.0046753549327821445,16.324840453766114,2.216434694223013,0.05628867858123794,-19.433610695124717,-19.299581257590177,2458156.1858341033,0.029463932681078893,SALT2
236,0.007369361720121037,15.831899164235434,0.22169382435374807,-0.17241427438975024,-19.87224554271895,-19.754050701588515,2458449.1148118577,0.028957309320059396,SALT2
237,0.005019866007000858,16.24968409837009,0.8427541633182803,0.0036909815885229815,-19.406399591658186,-19.387486447620844,2458489.5110602737,0.029633725958981363,SALT2
238,0.003742984808861665,16.56921849866973,-0.6789875709589326,0.058302357231726346,-19.02193064071536,-19.035388149699468,2458389.9848173615,0.029201919295899277,SALT2
239,0.004327781797874074,16.411707310042583,-0.6107830360276952,-0.043048506090920396,-19.34961963557552,-19.224797368274146,2458284.361748878,0.029624834032248665,SALT2
240,0.0026924355989110887,16.92630255310553,-0.507950152869521,0.11167169156874779,-18.878349538763967,-18.769762502873775,2458113.7747245426,0.030430624816819404,SALT2
241,0.004194449637009938,16.444384547116922,0.5608674446415947,0.1012492333822669,-19.06070009866289,-19.14200443949672,2458460.1839373303,0.02896304351237555,SALT2
242,0.003547263372682865,16.62750017962321,-0.3423721600145543,0.02631431415898282,-19.169467265452916,-18.959457677815106,2458443.513344925,0.028970473680498373,SALT2
243,0.0068674334764399995,15.908785547667463,1.0855270050783425,-0.09371207340836263,-19.74613597913982,-19.79492438315027,2458429.35659653,0.030535593877288974,SALT2
244,0.003285383217438856,16.71119170110281,-1.3839855022101215,-0.06508851381220825,-19.310554874547105,-19.17367760024229,2458155.276852553,0.03312933845334774,SALT2
245,0.0025115890388221593,17.001289801028314,0.2380347627384226,0.11444657518303195,-18.974077067283844,-18.827541868098827,2458119.5565763633,0.0323048185638965,SALT2
246,0.0016507209901021082,17.45642467223416,-1.544846042786387,0.2032438069719342,-18.445739243925004,-18.38263845774675,2458324.773939416,0.03245384865077346,SALT2
247,0.0016141087944408622,17.47920400501024,-0.40365261247547524,0.24527327632071194,-18.47357581988272,-18.395941599769774,2458482.1810270823,0.03298480645407992,SALT2
248,0.004403173800088045,16.392481853034447,-0.1393212991548622,-0.07719397083522922,-19.522806892570106,-19.455582644033093,2458229.3104021666,0.032585517134947665,SALT2
249,0.003177281512758145,16.745711580028775,0.7863305042903302,0.10396251020876777,-19.083747951055326,-19.050875490081793,2458206.7832299354,0.03183951336860121,SALT2
250,0.003265435343018339,16.716027773544447,1.3404430147921178,0.019193714632585217,-19.427412951839212,-19.232499983860556,2458318.613554094,0.03409095839654291,SALT2
251,0.002999288191349141,16.80709413426563,1.370003896901711,0.1487473314588034,-19.024882672117055,-19.131510288154242,2458244.3642471004,0.03393928282614403,SALT2
252,0.002534445585764352,16.992638417614813,-1.3473876888077192,0.08804914755829288,-18.83497944938144,-18.932698009175304,2458465.148262563,0.03373751471670045,SALT2
253,0.004959994865464004,16.26345582910333,-0.8804404657180404,-0.09749177778251189,-19.48276502525878,-19.514120190842892,2458307.658594924,0.031568253713476005,SALT2
254,0.0051136552773927806,16.22966466972525,-1.1199392439878733,-0.16058522571997708,-19.647285529376706,-19.56120334133725,2458452.716713171,0.031757671905492814,SALT2
255,0.0026150402500832058,16.956884309145224,0.21088486594221484,0.1554233885355426,-18.84164986461884,-18.834656806165277,2458343.404891551,0.03176729353468483,SALT2
256,0.004174948539256681,16.450111145706412,0.44004140023405025,0.013114309657063429,-19.320439978019245,-19.43082122294987,2458202.0084226937,0.0330707458702757,SALT2
257,0.002681973535820091,16.930952671958206,-0.586514149154316,0.07484869983015456,-18.98293795035154,-18.956795124888334,2458441.906260484,0.0331722427347415,SALT2
258,0.0033532982419410846,16.688395139529486,-0.08149290196859703,0.025365326188008054,-19.20896923482024,-19.222522474268775,2458348.8606808237,0.033519574924766,SALT2
259,0.002322159233114591,17.08772007262049,-1.6114425318177799,0.08914193006029948,-18.79458152708623,-18.816558163582105,2458461.283055661,0.03341968419110576,SALT2
260,0.002923409048173155,16.836524353312626,-0.06693275678324526,0.12363220780393187,-18.902547913753803,-19.07055332891543,2458221.6288153306,0.03346176688126292,SALT2
261,0.005546504897573723,16.140713993324084,0.3763052003132265,-0.14695205642926418,-19.813965233175313,-19.652392451570453,2458123.8491623886,0.03178968002901344,SALT2
262,0.005156590004511321,16.21876824899021,2.1467729949685124,0.023420020720355823,-19.527032774254394,-19.654662861528365,2458307.51175686,0.03295938639504439,SALT2
263,0.00844303273602673,15.682100971692659,0.0437733835101352,-0.27343604681696043,-20.164444024649857,-20.220999946876855,2458216.583640724,0.03340200161083957,SALT2
264,0.003366262561916561,16.683058168831636,1.1390537977377588,0.05749889002374342,-19.278978515898757,-19.139922478830318,2458419.642535802,0.03221989439682609,SALT2
265,0.0028977637878924893,16.847945925056905,-2.0314461478664545,-0.002326620784999981,-19.02290080194281,-18.977081824886604,2458309.3538001245,0.032249582031591485,SALT2
266,0.0028191842392558284,16.877632800909282,-1.6379878368610312,-0.004903201893912373,-19.086072853584447,-18.961226888024242,2458295.9741574316,0.03245087881478458,SALT2
267,0.00461427449629448,16.339458250042625,2.096732684582061,-0.04823003106615419,-19.744936643358148,-19.51254705077228,2458495.47148224,0.032643325942177844,SALT2
268,0.0027562047208584623,16.90075448430304,0.26372382709496545,0.07745393572794212,-19.093793431543286,-18.909202421568224,2458377.5721743056,0.03203164555725336,SALT2
269,0.0036657347729281437,16.591239718871346,0.048792351991666254,0.08198078208470298,-19.049493254314953,-19.214455277139383,2458320.444145511,0.03197027666028184,SALT2
270,0.007096791125690636,15.872159292587366,1.7001261156945942,-0.11545778186987264,-19.900439633486773,-19.912602662867474,2458316.233917186,0.03167051957294981,SALT2
271,0.002683122327172334,16.929627822246843,-0.22105172051684024,0.13195453761542114,-18.854847465552837,-18.998794691338958,2458239.3350471766,0.03378434037532424,SALT2
272,0.0033408565913918783,16.692670556543753,-0.47379172279924864,0.02482319784839036,-19.15574914076201,-19.171048299097613,2458466.526808906,0.03281574815289898,SALT2
273,0.005413834838474396,16.167163863208728,1.0420976820782308,-0.08081067881550752,-19.69955839629283,-19.655126823728338,2458221.096429075,0.0322098944223609,SALT2
274,0.0050430814497969415,16.244250689505563,1.2688824671163792,-0.0063526257629514075,-19.497584437666198,-19.53229371302584,2458468.895900114,0.03155359890895459,SALT2
275,0.0038248286263382,16.54591716020179,-0.9477063432578067,-0.06440198897466588,-19.369478955335385,-19.342698155351794,2458442.4391821334,0.033185183840676355,SALT2
276,0.0035208480339327954,16.636079827320103,-1.1103790025553961,-0.00030082375771301573,-19.145491225417707,-19.193985122122328,2458179.1686691614,0.032322746823571585,SALT2
277,0.0038144252334451033,16.547471917988076,1.0131706331462185,0.059091763100692724,-19.256354844267396,-19.34337057495477,2458355.360060268,0.03321843009261425,SALT2
278,0.005676677093323365,16.115718023201296,0.5459096532267008,-0.12264084599525271,-19.761396967030837,-19.746621964033338,2458418.5103086717,0.03279540521686132,SALT2
279,0.0047431291296158905,16.310460208530557,1.5104505705774223,-0.04459914786096619,-19.65145980501641,-19.63157521141183,2458163.115389369,0.03399165000497102,SALT2
280,0.0024981690151031433,17.0065081606828,-0.0628909337093047,0.16701492172025592,-18.766935430000814,-18.88005375510445,2458272.715159561,0.0331545604769062,SALT2
281,0.007435611626796595,15.820575859885636,-0.32816810523513185,-0.2636118785479551,-20.081534152029114,-20.040264465159908,2458157.8069165177,0.03277329416419788,SALT2
282,0.0032991749466505446,16.706756196304397,-2.161996429760641,-0.0954704974567499,-19.297002391350247,-19.24498344231447,2458370.540745529,0.03414019286365346,SALT2
283,0.003702725967860815,16.580547994633537,0.23307693914730676,0.02839533258989796,-19.243497822480933,-19.333518454289102,2458115.3542475956,0.033567051714370855,SALT2
284,0.00513834354473318,16.22430450163003,0.4500084589570312,-0.09122125549107529,-19.64934470524047,-19.56383124503843,2458165.7410541186,0.0317186450597442,SALT2
285,0.0037104680835778154,16.579307699229314,-1.710951072724261,-0.05037858654694353,-19.21860523298946,-19.212863946543585,2458461.128252646,0.03177630918360844,SALT2
286,0.005574323508891904,16.135709548235592,-0.07192549458184279,-0.13960544058843888,-19.728151908765653,-19.72376003495933,2458294.909244195,0.03275309666589267,SALT2
287,0.0037486432835132375,16.56781855730372,-0.9436416733062518,-0.05348610387768073,-19.335783045809166,-19.337432867132215,2458305.4819572372,0.033434307780972665,SALT2
288,0.0038857101365853013,16.526601448034302,1.5395472835981068,0.08171440021033803,-19.259035117443485,-19.34967050121777,2458182.455395279,0.033001516702928876,SALT2
289,0.003801754089519425,16.552198335599314,-0.14488731026743226,0.006172683143384621,-19.260339724175477,-19.256212085408748,2458250.946843737,0.0320093638119878,SALT2
290,0.0043178258263565795,16.41242304698261,1.5533619037904436,0.03072878888231081,-19.421012998229088,-19.433740993679322,2458407.16606443,0.03255767457168486,SALT2
291,0.005836883015554625,16.085289605200337,-1.1656047634792244,-0.20389429108365584,-19.776839512824505,-19.714736622861643,2458471.2360039605,0.031888828064289915,SALT2
292,0.003927799561261319,16.516663807063534,0.019022714480075413,0.015081896013151522,-19.25532110844193,-19.288824011523428,2458346.176036791,0.03196729636512441,SALT2
293,0.004846784986639209,16.287963288894233,0.553604665130468,-0.04115736291227071,-19.506697615299885,-19.50779258713323,2458262.531597718,0.03182760592821687,SALT2
294,0.002562899435648254,16.979074724813046,0.7531649609799215,0.10186756592445366,-19.08568080510033,-18.93357996312041,2458354.465935451,0.033545757664608856,SALT2
295,0.00472405313902567,16.3152146667925,1.2549917628167808,-0.013909352943395665,-19.51936030568367,-19.58091467502782,2458493.4029757734,0.03329748009333956,SALT2
296,0.004118826304007334,16.464812411162274,0.44120111289793984,-0.018103969326736562,-19.41859651552234,-19.392060425679283,2458313.673742121,0.03271486769355364,SALT2
297,0.004695110758875636,16.322626011888964,-0.9036695468531177,-0.13564213216021223,-19.59926691629147,-19.452205085114635,2458265.063074655,0.03152927498234312,SALT2
298,0.0018739175094049782,17.31818037897536,-0.019403518053534307,0.1917423958738969,-18.695404126824343,-18.577850954604575,2458407.4389679763,0.03329601298362503,SALT2
299,0.0037090656082001657,16.579689783428,-2.0108307138432235,-0.07747319726652614,-19.261672066281577,-19.355500166504992,2458278.938879177,0.0338872461244936,SALT2
300,0.004386886402010783,16.39611138105362,0.6810941839744471,-0.038173941778948894,-19.515181189000543,-19.54013784015351,2458278.070432594,0.033903381116489155,SALT2
301,0.0027264746125337455,16.91421880480054,-2.5124583335126727,-0.045545853770699946,-19.091224268294454,-18.999543107002758,2458165.0562467016,0.03356245716494314,SALT2
302,0.002356739579889766,17.069808449218606,0.2749795446794107,0.1522380184115196,-18.860621996461358,-18.822194703834334,2458290.05888767,0.03323576878008508,SALT2
303,0.006032684695422551,16.04989534524591,0.09219102136347934,-0.13258329153174742,-19.729085695109042,-19.72653589535851,2458367.348801546,0.03155199177447446,SALT2
304,0.003732659314406904,16.572118654517947,-0.3814257865216639,-0.05890457782239661,-19.43150185967147,-19.349964146132113,2458407.495665393,0.03368821563370382,SALT2
305,0.0028134787012297512,16.879274464112896,-0.7103960068358347,0.04035931232433287,-19.073856677656902,-19.040814755012885,2458511.5604381235,0.03365804358800469,SALT2
306,0.004117944454432567,16.464381044913978,1.1838254551956382,-0.000765177771712205,-19.468137456752796,-19.406291243260235,2458160.1540822126,0.03291852273578444,SALT2
307,0.0033773149562570277,16.680875307176045,-0.3841770686955922,0.006319397323956548,-19.226378622182718,-19.246715469601796,2458245.0687625688,0.03377171406029027,SALT2
308,0.003642475748487086,16.598518238278615,-0.12490022214846858,0.0469632305525608,-19.135096388194725,-19.342435805793073,2458377.5270955223,0.033975136494369965,SALT2
309,0.0022928814454038714,17.100341489558414,-0.20421970079957952,0.1264917598204621,-18.87435160781163,-18.72610897115108,2458295.2460119687,0.03227023032642122,SALT2
310,0.00323890457285949,16.726126231995163,-0.15767391119372598,0.026118395287251697,-19.195940009626195,-19.078520225771634,2458262.275284048,0.03195519598774057,SALT2
311,0.003233701355195596,16.726702355589538,0.8495802657754348,0.08905205461564267,-19.13940683777006,-19.13454684230325,2458119.894761915,0.032779321148944385,SALT2
312,0.004046089677174608,16.484791425001703,-1.0807421243345252,-0.08383265484420306,-19.41184680614912,-19.511563467295645,2458366.4691681736,0.03483131901994198,SALT2
313,0.0036989056047853626,16.581941498643992,-0.09664119805205916,-0.019383723642532033,-19.34731574078662,-19.42680131968416,2458375.4137113434,0.03502562924675002,SALT2
314,0.0018431963087393746,17.33927536581235,-2.4554260941905066,0.027325059146427872,-18.870466986152692,-18.722061807380772,2458271.255753805,0.0358624457290309,SALT2
315,0.004547703390923255,16.35551434057684,1.9717275513319852,-0.033310147854561496,-19.680602411301948,-19.695029694643875,2458147.5865850244,0.03568914245512443,SALT2
316,0.002598327564572272,16.96491503050153,0.14109258400298022,0.07388589885607165,-19.08782512525121,-19.029808730326806,2458142.6718517253,0.0348058125370116,SALT2
317,0.0021873855942086667,17.152343253669248,-0.5616817615813277,0.06447615678178119,-19.018973897240603,-18.890653402819975,2458292.786166109,0.0355684415901484,SALT2
318,0.002066061733369687,17.213990401340542,-0.8167080617805464,0.11022387312651921,-18.83966813360658,-18.790959346659985,2458255.172780145,0.03496602107145833,SALT2
319,0.004769705441832533,16.304766022008067,-0.06970895472810104,-0.15295851938911253,-19.77037753870049,-19.65356701163331,2458259.470234393,0.034241479821253,SALT2
320,0.0017212599660655634,17.410859796382198,-0.11035246009643782,0.17338469666079065,-18.74029609276828,-18.666892144062302,2458174.6223341217,0.03612758970539594,SALT2
321,0.003889840686416788,16.52736931546313,-1.25982276451854,-0.11267963296682988,-19.477326180850284,-19.58464770689226,2458167.0139355375,0.03668724363836037,SALT2
322,0.004684227316680957,16.324290134045217,1.3609685829883145,-0.009816250871315508,-19.521348813103423,-19.638659456291645,2458411.582713604,0.034312573478211074,SALT2
323,0.004583614965095448,16.347792851155543,0.4708917395063848,-0.1381398787803754,-19.799545923022492,-19.643029694181227,2458484.607015509,0.03474488203828614,SALT2
324,0.0025088857083485163,17.003783997063632,-0.9670113177988026,0.04610218215411175,-19.01990366572641,-18.992252442672555,2458506.8441113564,0.03482633785004357,SALT2
325,0.002435805896776677,17.035859709998917,-0.7766968630382833,0.02907169126246726,-19.100006400301755,-19.062289292778352,2458246.17222589,0.03645972484408757,SALT2
326,0.00269609304635514,16.923602286447895,0.9866824528668825,0.1222239968575195,-19.05447441726561,-19.059410599574004,2458369.8762020837,0.034623220955042236,SALT2
327,0.0015635729595355912,17.51301797872822,0.22871722786673368,0.2570448259139795,-18.52515670335736,-18.45051169410239,2458251.129897205,0.03432151677363784,SALT2
328,0.003667020553516095,16.591066612740644,0.3154877913468284,-0.0025938053607057737,-19.35231024581581,-19.417883644694083,2458368.0043901815,0.035028892016244643,SALT2
329,0.0025217761486716877,16.99855400251877,-1.4580247134924973,0.021429336181977725,-19.028609853835825,-19.06519197856655,2458358.541681662,0.035901235430948045,SALT2
330,0.0033043819764431203,16.704463539856146,-0.18524737238430034,0.0002670450392131252,-19.273227113488108,-19.319671348824702,2458501.8676366652,0.03526853573977757,SALT2
331,0.002469945534441574,17.020263998435023,-0.39011597225366657,0.07431800547190352,-19.01209954470818,-18.995234061238143,2458382.1785695194,0.03513203378273105,SALT2
332,0.005805086108825577,16.090926774697113,0.8465096157821257,-0.1411379276917852,-19.86154330123401,-19.8928829771898,2458176.549875834,0.03463561567291308,SALT2
333,0.003148509994864969,16.756327594409402,0.6302345742843295,0.01088072527988922,-19.354078243746233,-19.356231457287013,2458287.379547239,0.03669616423909783,SALT2
334,0.0012267624605448244,17.77665853687776,-0.11106580363323512,0.2564081288856651,-18.479585670919246,-18.263336850909383,2458395.195965106,0.03552055483674526,SALT2
335,0.0029873967881065503,16.814454926463352,-1.2663789681767958,-0.04822526305950929,-19.27408604519905,-19.283017177701506,2458473.5823990074,0.03644865494422555,SALT2
336,0.0035549795220426554,16.624615729324073,0.5003334232076534,-0.002765864849181187,-19.378728729010653,-19.43906611359564,2458453.209230579,0.03590020206589461,SALT2
337,0.004661358269545518,16.328810166943256,1.8747768768528774,-0.04941838688056397,-19.717593079177494,-19.64681292496381,2458410.308747673,0.03450848379302096,SALT2
338,0.0021916885569189457,17.149197847074408,0.39070590325552557,0.10651463894387958,-19.020349374810937,-18.95255493491913,2458332.1498328033,0.036518715751799866,SALT2
339,0.0035986116531413316,16.61070175855905,0.9215019719903875,-0.08135768970268967,-19.684392064055398,-19.426161333923385,2458268.4819449754,0.03547064459891832,SALT2
340,0.0067137251259086345,15.933206527753558,-0.6270682421491578,-0.19520191794999323,-19.82494926654415,-20.02743936182311,2458261.9822121407,0.03427707913887656,SALT2
341,0.00395290126022568,16.50907408042646,0.8420538494107223,-0.03712588331692051,-19.534425686649314,-19.532209059557907,2458494.4066854715,0.035541093858795336,SALT2
342,0.002742829696341012,16.904793510923355,1.5319663588766992,0.08133196342261978,-19.259174257059136,-19.088892360603964,2458476.941982119,0.034789592252527174,SALT2
343,0.0034014026349919887,16.671155612725485,1.6222600819906459,0.06572197500687729,-19.320815131932104,-19.409825965690388,2458452.8280564058,0.03617998204237028,SALT2
344,0.003843321961687523,16.54049010476851,-0.5595471088546782,-0.06095016839109964,-19.412985983340008,-19.470546887444087,2458167.1661442025,0.035061730374914765,SALT2
345,0.00395245471875154,16.50834846047793,1.622844623981645,0.02448533619731629,-19.450338777034055,-19.471171260940284,2458143.715087436,0.03456893820221048,SALT2
346,0.0037586646926932804,16.562817287454077,1.578867752419338,-0.06913727308587647,-19.738063385555275,-19.54887944310102,2458208.8410549555,0.03668197334000503,SALT2
347,0.0027852903834289905,16.890210871791485,-0.5377630561606374,0.010091388982611534,-19.193036302121094,-19.085885425252428,2458192.2216693084,0.0345158198404627,SALT2
348,0.002967207561358235,16.820652322760637,0.6157422055573191,0.03740719819903164,-19.268782713631264,-19.252333704279614,2458168.3621770563,0.03605041056075307,SALT2
349,0.005410756406281409,16.166447322548027,1.3908068461154088,-0.16013224918315364,-19.997368088642077,-19.90531759104496,2458137.1104753264,0.036030661769607696,SALT2
350,0.0031081538817819554,16.769623252196112,1.0602350981777615,0.07488610062798624,-19.213365443873638,-19.331216613829866,2458306.0197735885,0.03650376326701508,SALT2
351,0.0034821289071026583,16.64758543513233,-0.6814659413937568,-0.08021978740255847,-19.456404680861507,-19.37315925892599,2458353.894487954,0.03521489332020019,SALT2
352,0.003364997206145498,16.684941127208553,-0.672949150687671,-0.04362963648272903,-19.342740547823013,-19.26843489553477,2458398.7293778015,0.03416530346447402,SALT2
353,0.0027699428358551087,16.893762657621608,1.3368530400533456,0.13160403862265477,-19.074054348370957,-19.12137698882252,2458196.9687267635,0.03512638035166357,SALT2
